,course_name,course_rating,earn_skills,course_link,institution,metadata
589,.NET FullStack Developer,4.7,"Skills you'll gain: Computer Programming, Javascript, React (web framework)",https://www.coursera.org/specializations/dot-net-fullstack,Board Infinity,Intermediate Specialization 1 - 3 Months
590,Healthcare Law,4.7,"Skills you'll gain: Regulations and Compliance, Leadership and Management, Innovation, Strategy, System Security, Critical Thinking, Data Management, Risk Management, Strategy and Operations, Research and Design",https://www.coursera.org/specializations/healthcare-law,University of Pennsylvania,Intermediate Specialization 3 - 6 Months
591,Sports Marketing,4.7,"Skills you'll gain: Communication, Marketing",https://www.coursera.org/learn/sports-marketing,Northwestern University,Intermediate Course 1 - 3 Months
592,Introduction to Computer Vision and Image Processing,4.7,"Skills you'll gain: Computer Vision, Deep Learning, Machine Learning, Machine Learning Algorithms, Artificial Neural Networks, Visualization (Computer Graphics), Algorithms, Applied Machine Learning, Machine Learning Software, Python Programming, Computer Programming, Data Science",https://www.coursera.org/learn/introduction-computer-vision-watson-opencv,IBM,Beginner Course 1 - 3 Months
593,Learn to Program: The Fundamentals,4.7,"Skills you'll gain: Computer Programming, Python Programming, Computational Logic, Problem Solving, Programming Principles, Computer Programming Tools, Critical Thinking, Computational Thinking, Algorithms, Process Analysis",https://www.coursera.org/learn/learn-to-program,University of Toronto,Beginner Course 1 - 3 Months
594,CVS Health Retail Customer Service,4.7,"Skills you'll gain: Communication, Leadership and Management, Problem Solving, Social Media",https://www.coursera.org/professional-certificates/cvshealth-retail-customer-service,CVS Health,Beginner Professional Certificate 3 - 6 Months
595,"Advanced Valuation and Strategy - M&A, Private Equity, and Venture Capital",4.7,"Skills you'll gain: Finance, Mergers & Acquisitions, Business Analysis, Data Analysis, Financial Analysis, Investment Management, Accounting, Leadership and Management, Marketing, Strategy, Strategy and Operations, Game Theory",https://www.coursera.org/learn/advanced-valuation-and-strategy,Erasmus University Rotterdam,Advanced Course 1 - 3 Months
596,Reporting extra-financier et stratégie RSE,4.7,"Skills you'll gain: Strategy, Audit, Strategy and Operations, Change Management, Communication, Finance, Leadership and Management, Regulations and Compliance",https://www.coursera.org/learn/reporting-extra-financier-strategie-rse,ESSEC Business School,Beginner Course 1 - 4 Weeks
597,Artificial Intelligence (AI) Education for Teachers,4.7,"Skills you'll gain: Computational Thinking, Critical Thinking, Machine Learning",https://www.coursera.org/learn/artificial-intelligence-education-for-teachers,Macquarie University,Beginner Course 1 - 3 Months
598,"Negotiation, Mediation and Conflict Resolution",4.7,"Skills you'll gain: Communication, Marketing, Negotiation, Sales, Collaboration, Leadership and Management, Business Communication, Business Psychology, Conflict Management, Culture, Human Resources, Leadership Development, Planning, Strategy",https://www.coursera.org/specializations/negotiation-mediation-conflict-resolution,ESSEC Business School,Beginner Specialization 3 - 6 Months
599,Entrepreneurship 1: Developing the Opportunity,4.7,"Skills you'll gain: Entrepreneurship, Planning, Strategy, Business Analysis, Business Design, Business Development, Critical Thinking, Design and Product, Innovation, Product Strategy",https://www.coursera.org/learn/wharton-entrepreneurship-opportunity,University of Pennsylvania,Mixed Course 1 - 3 Months
600,CAD and Digital Manufacturing,4.7,"Skills you'll gain: Design and Product, Product Design, Feature Engineering, Computer Graphics, Interactive Design, Computer Graphic Techniques, Graphics Software, Research and Design, Software Engineering Tools, Graphic Design, Visualization (Computer Graphics), Hardware Design, Product Development, Visual Design, Geometry, User Experience Design, Strategy and Operations, Communication, Product Management, System Software, Systems Design, Collaboration, Computer Programming, Other Cloud Platforms and Tools",https://www.coursera.org/specializations/cad-design-digital-manufacturing,Autodesk,Intermediate Specialization 3 - 6 Months
601,Clinical Trials: Good Clinical Practice,4.7,,https://www.coursera.org/specializations/clinical-trials-good-clinical-practice,Novartis,Beginner Specialization 1 - 3 Months
602,Preparing for Google Cloud Certification: Cloud Data Engineer Professional Certificate 日本語版,4.7,"Skills you'll gain: Google Cloud Platform, Data Management, Databases, Big Data, Computer Networking, Cloud Computing, SQL, Machine Learning, Cloud Platforms, Data Warehousing, Cloud Storage, Machine Learning Software, Data Analysis Software, Tensorflow",https://www.coursera.org/professional-certificates/gcp-data-engineering-jp,Google Cloud,Intermediate Professional Certificate 3 - 6 Months
603,"Data Engineering, Big Data and ML on Google Cloud 日本語版",4.7,"Skills you'll gain: Google Cloud Platform, Computer Networking, Data Management, Databases, Big Data, Cloud Computing, SQL, Cloud Platforms, Machine Learning, Cloud Storage, Data Warehousing, Machine Learning Software, Data Analysis Software, Tensorflow",https://www.coursera.org/specializations/gcp-data-machine-learning-jp,Google Cloud,Intermediate Specialization 3 - 6 Months
604,PostgreSQL for Everybody,4.7,"Skills you'll gain: SQL, Databases, Database Design, PostgreSQL, Database Application, Data Management, Database Theory, Data Structures, Python Programming, Data Architecture, NoSQL, Data Model, Natural Language Processing",https://www.coursera.org/specializations/postgresql-for-everybody,University of Michigan,Intermediate Specialization 3 - 6 Months
605,Innovation: From Creativity to Entrepreneurship,4.7,"Skills you'll gain: Entrepreneurship, Leadership and Management, Innovation, Strategy, Strategy and Operations, Research and Design, Creativity, Critical Thinking, Marketing, Business Psychology, Decision Making, Business Analysis, Communication, Human Learning, Leadership Development, Problem Solving, People Analysis, Product Development, Sales, Collaboration, Emotional Intelligence, Influencing, Product Strategy, Human Resources, People Management, Storytelling, Entrepreneurial Finance, Product Lifecycle, Experiment, Finance",https://www.coursera.org/specializations/innovation-creativity-entrepreneurship,University of Illinois at Urbana-Champaign,Beginner Specialization 3 - 6 Months
606,Fundamentals of Reinforcement Learning,4.7,"Skills you'll gain: Machine Learning, Reinforcement Learning, Machine Learning Algorithms, Python Programming, Statistical Programming, Computer Programming, Decision Making",https://www.coursera.org/learn/fundamentals-of-reinforcement-learning,University of Alberta,Intermediate Course 1 - 3 Months
607,Satisfaction Guaranteed: Develop Customer Loyalty Online,4.7,"Skills you'll gain: Digital Marketing, Marketing, Sales, E-Commerce, Social Media",https://www.coursera.org/learn/satisfaction-guaranteed,Google,Beginner Course 1 - 4 Weeks
608,GPU Programming,4.7,"Skills you'll gain: Python Programming, Machine Learning, Computer Programming, Artificial Neural Networks, C Programming Language Family, C++ Programming, Algorithms, Data Science, Linear Algebra",https://www.coursera.org/specializations/gpu-programming,Johns Hopkins University,Intermediate Specialization 3 - 6 Months
609,"Data Ethics, AI and Responsible Innovation",4.7,,https://www.coursera.org/learn/data-ethics-ai-and-responsible-innovation,The University of Edinburgh,Intermediate Course 1 - 3 Months
610,Suporte em TI do Google,4.7,"Skills you'll gain: Computer Networking, Network Security, Communication, Computer Architecture, Customer Support, Operating Systems, Network Architecture, Networking Hardware, Security Engineering, Network Model, Cloud Computing, Software As A Service, Theoretical Computer Science, System Security, System Software, Network Analysis, Software Security, Human Computer Interaction, Computational Logic, Cryptography, Leadership and Management, Computational Thinking, Security Software, Problem Solving, Linux",https://www.coursera.org/professional-certificates/suporte-em-ti-do-google,Google,Beginner Professional Certificate 3 - 6 Months
611,ESG Risks and Opportunities,4.7,"Skills you'll gain: Critical Thinking, Investment Management, Leadership and Management, Regulations and Compliance, Risk Management, Strategy, Strategy and Operations, Business Analysis, Business Transformation, Decision Making",https://www.coursera.org/learn/esg-risks-opportunities,University of Pennsylvania,Beginner Course 1 - 4 Weeks
612,Nuts and Bolts of U.S. Immigration Law,4.9,,https://www.coursera.org/learn/us-immigration-law,University of Pennsylvania,Intermediate Course 1 - 4 Weeks
613,CompTIA a+ Cyber,4.9,Skills you'll gain: Network Security,https://www.coursera.org/learn/comptia-aplus-cyber,CompTIA,Beginner Course 1 - 3 Months
614,Autodesk CAD/CAM/CAE for Mechanical Engineering,4.9,,https://www.coursera.org/specializations/autodesk-cad-cam-cae-mechanical-engineering,Autodesk,Intermediate Specialization 3 - 6 Months
615,Introduction to Google SEO,4.9,"Skills you'll gain: Critical Thinking, Digital Marketing, Marketing, Search Engine Optimization, Social Media, User Experience, User Research, Web Development Tools, Algorithms, Strategy, Strategy and Operations",https://www.coursera.org/learn/search-engine-optimization,"University of California, Davis",Beginner Course 1 - 4 Weeks
616,Memoir and Personal Essay: Write About Yourself,4.9,"Skills you'll gain: Strategy, Writing",https://www.coursera.org/specializations/memoir-personal-essay,Wesleyan University,Beginner Specialization 3 - 6 Months
617,Introduction to Python Programming,4.9,"Skills you'll gain: Python Programming, Computer Programming, Programming Principles, Computational Logic, Computational Thinking, Computer Programming Tools, Critical Thinking, Problem Solving, Data Structures",https://www.coursera.org/learn/python-programming-intro,University of Pennsylvania,Beginner Course 1 - 4 Weeks
618,Wind Energy,4.9,,https://www.coursera.org/learn/wind-energy,Technical University of Denmark (DTU),Mixed Course 3 - 6 Months
619,Financial Accounting Fundamentals,4.9,"Skills you'll gain: Account Management, Accounting, Accounts Payable and Receivable, Finance, Financial Accounting, Financial Analysis, General Accounting, Generally Accepted Accounting Principles (GAAP), Cash Management, Financial Management",https://www.coursera.org/learn/uva-darden-financial-accounting,University of Virginia,Beginner Course 1 - 3 Months
